ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.4924367070198059,0.4121730923652649,0.4875822067260742,0.439714640378952,0.5444567203521729,0.3971604108810425,0.6089609861373901,0.5686427354812622,image_07248.jpg
0.5440444946289062,0.7761075496673584,0.6784111261367798,0.3484676480293274,0.40942177176475525,0.3888353705406189,0.39329850673675537,0.47567397356033325,image_06913.jpg
0.4421669542789459,0.535432755947113,0.6525710821151733,0.5284764766693115,0.25877809524536133,0.41664421558380127,0.6484956741333008,0.3297977149486542,image_06514.jpg
0.436944842338562,0.4392903447151184,0.6156943440437317,0.48978978395462036,0.4722619950771332,0.5655944347381592,0.6296212673187256,0.45633360743522644,image_03966.jpg
0.4836011826992035,0.6202171444892883,0.6039562821388245,0.4390305280685425,0.4780278503894806,0.475970596075058,0.5836477279663086,0.424063116312027,image_04177.jpg
0.6269062757492065,0.6089361906051636,0.5777134299278259,0.6879251599311829,0.24158872663974762,0.548498272895813,0.43341684341430664,0.5503312349319458,image_01886.jpg
0.488095223903656,0.7099436521530151,0.4801957607269287,0.5386582612991333,0.2498733252286911,0.40442728996276855,0.6176654696464539,0.4424634575843811,image_11896.jpg
0.5097621083259583,0.5753868818283081,0.5055055022239685,0.4981968104839325,0.4409605860710144,0.4981362819671631,0.6072463393211365,0.511101484298706,image_07592.jpg
0.5593552589416504,0.5001731514930725,0.4608744978904724,0.3805060386657715,0.4501689672470093,0.4036376476287842,0.5640438795089722,0.5371162295341492,image_08282.jpg
0.5796806216239929,0.5579912662506104,0.5938993692398071,0.527925968170166,0.5018870830535889,0.502285361289978,0.6256308555603027,0.385853111743927,image_10063.jpg
0.4571951627731323,0.6137040257453918,0.49943816661834717,0.5034007430076599,0.4298482835292816,0.3904743790626526,0.6680228114128113,0.3825381398200989,image_08999.jpg
0.548331081867218,0.5594849586486816,0.5054754614830017,0.3887786269187927,0.5949997305870056,0.5304334163665771,0.487789511680603,0.680314302444458,image_01365.jpg
0.5125813484191895,0.5439521074295044,0.6280009150505066,0.5480583310127258,0.3726921081542969,0.473931223154068,0.6559388637542725,0.32079583406448364,image_11065.jpg
0.34147584438323975,0.6268372535705566,0.40360140800476074,0.5720840692520142,0.6772727966308594,0.5533314943313599,0.7060554623603821,0.5261213779449463,image_01107.jpg
0.5512905120849609,0.5504935383796692,0.6039946675300598,0.5684607028961182,0.4792751371860504,0.5436432361602783,0.48534518480300903,0.5206767916679382,image_04694.jpg
0.5213600397109985,0.4925457835197449,0.5873690843582153,0.5099954605102539,0.37212637066841125,0.5044033527374268,0.5111825466156006,0.3388032913208008,image_04091.jpg
0.4890323877334595,0.6293531656265259,0.5353893637657166,0.42722707986831665,0.39755257964134216,0.5846822261810303,0.5852822065353394,0.43472474813461304,image_03218.jpg
0.5536425113677979,0.551267683506012,0.4916989803314209,0.42261505126953125,0.48703452944755554,0.5365835428237915,0.6124132871627808,0.31540820002555847,image_11228.jpg
0.7209591865539551,0.5304896831512451,0.5279034972190857,0.44528454542160034,0.542908787727356,0.5500035881996155,0.42849892377853394,0.4542507529258728,image_02879.jpg
0.6235584020614624,0.6410052180290222,0.598857045173645,0.4960712790489197,0.3416794538497925,0.3922651708126068,0.837580144405365,0.6081528663635254,image_10148.jpg
0.49314531683921814,0.48794233798980713,0.5093917846679688,0.5256071090698242,0.408185750246048,0.5450752377510071,0.5740560293197632,0.4068875312805176,image_02282.jpg
0.5799511671066284,0.652186393737793,0.5967206358909607,0.4944505989551544,0.3758273124694824,0.5117466449737549,0.583713173866272,0.47505325078964233,image_09221.jpg
0.5374287366867065,0.669904351234436,0.6055191159248352,0.4906291365623474,0.4528062343597412,0.445893257856369,0.5051417350769043,0.5692689418792725,image_06843.jpg
0.7397853136062622,0.5466529130935669,0.37351611256599426,0.46772387623786926,0.5074729919433594,0.2574339807033539,0.36877337098121643,0.40488874912261963,image_03820.jpg
0.5457769632339478,0.5028046369552612,0.6134206056594849,0.40854156017303467,0.5045636296272278,0.552952766418457,0.5326210260391235,0.3674573600292206,image_03839.jpg
0.8276495933532715,0.6500813961029053,0.5464475154876709,0.31208860874176025,0.5999315977096558,0.3819008469581604,0.543728232383728,0.3576340079307556,image_11951.jpg
0.6033772230148315,0.7179880142211914,0.5307663679122925,0.5812036395072937,0.6865764260292053,0.3107788562774658,0.6498658061027527,0.4331947863101959,image_01929.jpg
0.4775397479534149,0.5299792289733887,0.4625439941883087,0.3210453987121582,0.4114238917827606,0.43256959319114685,0.7008479833602905,0.5303528308868408,image_09130.jpg
0.4609973728656769,0.5606667995452881,0.5719537138938904,0.4334404170513153,0.36361217498779297,0.45138972997665405,0.5592609643936157,0.32880303263664246,image_04739.jpg
0.5209185481071472,0.5135520696640015,0.46007657051086426,0.2926129698753357,0.5636528730392456,0.5568730235099792,0.6059668064117432,0.5315991640090942,image_03818.jpg
0.6569188833236694,0.7180349230766296,0.5812873840332031,0.5052049160003662,0.5080154538154602,0.4658430814743042,0.666995644569397,0.3951522707939148,image_02398.jpg
0.5608572959899902,0.569805920124054,0.5291645526885986,0.6739001870155334,0.44341614842414856,0.29887425899505615,0.6801308393478394,0.4828100800514221,image_05581.jpg
0.46934714913368225,0.3192874491214752,0.6969510912895203,0.5372854471206665,0.5290848612785339,0.5810570120811462,0.5729023814201355,0.4002882242202759,image_10020.jpg
0.596311092376709,0.5143598318099976,0.6744838953018188,0.4564175307750702,0.43380504846572876,0.5279061794281006,0.6486503481864929,0.46331632137298584,image_05177.jpg
0.8334031105041504,0.5311805605888367,0.2443947196006775,0.39776596426963806,0.4605298638343811,0.4535117745399475,0.7898299694061279,0.4210678040981293,image_11606.jpg
0.5585983395576477,0.5319928526878357,0.4232173562049866,0.4085673391819,0.49758800864219666,0.4300670325756073,0.6781903505325317,0.5466324687004089,image_11132.jpg
0.5571713447570801,0.5984532237052917,0.6204834580421448,0.3550199568271637,0.397863507270813,0.501241147518158,0.5610558986663818,0.4379175901412964,image_10947.jpg
0.482344388961792,0.446003794670105,0.4919794499874115,0.4829622507095337,0.4089007079601288,0.49463143944740295,0.6092854142189026,0.4822624921798706,image_06546.jpg
0.5051659345626831,0.5020592212677002,0.47636663913726807,0.4623900055885315,0.2527894377708435,0.4871536195278168,0.654962420463562,0.2800309360027313,image_04329.jpg
0.3386271297931671,0.5775736570358276,0.4362868666648865,0.5590313673019409,0.34803158044815063,0.3846602141857147,0.6334748268127441,0.38158825039863586,image_11309.jpg
0.5963901281356812,0.5034701824188232,0.628322422504425,0.4035648703575134,0.3822496235370636,0.5389849543571472,0.5477542281150818,0.3784598708152771,image_06216.jpg
0.4636300206184387,0.5205312371253967,0.318891704082489,0.43045884370803833,0.5662969350814819,0.4975014925003052,0.8319050073623657,0.3972419202327728,image_11374.jpg
0.7370083928108215,0.7508591413497925,0.5064207911491394,0.5819709300994873,0.38708800077438354,0.47227680683135986,0.38200217485427856,0.24797090888023376,image_02316.jpg
0.6540698409080505,0.5884609818458557,0.7152581214904785,0.5295578241348267,0.5276222229003906,0.5574322938919067,0.6536204218864441,0.3436264991760254,image_11149.jpg
0.5819757580757141,0.5020318627357483,0.5696209669113159,0.3783721625804901,0.46477800607681274,0.4852607846260071,0.6529719829559326,0.511579692363739,image_11351.jpg
0.49780967831611633,0.49575310945510864,0.3495848476886749,0.38325631618499756,0.4219092130661011,0.4511508643627167,0.6066880822181702,0.4170312285423279,image_04348.jpg
0.504270076751709,0.5748888850212097,0.5990306735038757,0.558230996131897,0.1469864547252655,0.5473649501800537,0.5095174908638,0.45158618688583374,image_02078.jpg
0.36997032165527344,0.6219254732131958,0.4026136100292206,0.3624674081802368,0.506640613079071,0.4335791766643524,0.7897595763206482,0.3916957974433899,image_11531.jpg
0.5050511360168457,0.6377568244934082,0.6978868246078491,0.537921667098999,0.42707565426826477,0.3892363905906677,0.421376496553421,0.48348331451416016,image_00415.jpg
0.5896292924880981,0.43192529678344727,0.669292688369751,0.5497809052467346,0.642929196357727,0.41524946689605713,0.5665169954299927,0.2585095167160034,image_08123.jpg
0.4491390585899353,0.601036787033081,0.4662712812423706,0.4519275426864624,0.3222932517528534,0.4472646117210388,0.49787425994873047,0.4379843771457672,image_05304.jpg
0.5757333636283875,0.6194586753845215,0.5976564288139343,0.4158102571964264,0.4786820411682129,0.4576561450958252,0.6398231387138367,0.4040878415107727,image_02347.jpg
0.4546910524368286,0.5882130861282349,0.5478929281234741,0.3488064706325531,0.47467491030693054,0.4688977301120758,0.6376199126243591,0.3821090757846832,image_02837.jpg
0.27500084042549133,0.41358476877212524,0.4390358030796051,0.4737781882286072,0.3447187840938568,0.34540969133377075,0.8831192255020142,0.25769126415252686,image_01254.jpg
0.5755488872528076,0.6682548522949219,0.5584893822669983,0.5672820806503296,0.3251256048679352,0.42676985263824463,0.579478919506073,0.5254925489425659,image_05113.jpg
0.5477966666221619,0.6241250038146973,0.5831381678581238,0.41047602891921997,0.47537145018577576,0.3912047743797302,0.9029004573822021,0.4433130919933319,image_09448.jpg
0.5637479424476624,0.5582975745201111,0.5636190176010132,0.5419159531593323,0.35108256340026855,0.4641764760017395,0.5364462733268738,0.3674195408821106,image_11654.jpg
0.5508019328117371,0.4037821292877197,0.5894877314567566,0.6057604551315308,0.47477811574935913,0.42989975214004517,0.46192556619644165,0.30472245812416077,image_07393.jpg
0.5357603430747986,0.6115148067474365,0.4514503479003906,0.45777231454849243,0.3364867568016052,0.5673803687095642,0.6600271463394165,0.4137091338634491,image_09972.jpg
0.47590172290802,0.616256833076477,0.5653945207595825,0.4662286043167114,0.43842613697052,0.42616963386535645,0.666596531867981,0.4053194224834442,image_02456.jpg
0.6256619095802307,0.6178699135780334,0.482704222202301,0.6166061758995056,0.24752020835876465,0.4846007525920868,0.6592770218849182,0.3545941412448883,image_09331.jpg
0.48317745327949524,0.6049531102180481,0.5409895777702332,0.5662228465080261,0.4838946759700775,0.46943432092666626,0.6455042362213135,0.49976813793182373,image_10579.jpg
0.409492552280426,0.6303488612174988,0.5704691410064697,0.49001312255859375,0.3643500506877899,0.5091696977615356,0.6191200017929077,0.383079469203949,image_05230.jpg
0.5312458872795105,0.4524567723274231,0.5431295037269592,0.5781034827232361,0.3970118463039398,0.43681851029396057,0.6938689947128296,0.4531920552253723,image_12082.jpg
0.4986568093299866,0.2978392541408539,0.6787058711051941,0.5099058747291565,0.4770966172218323,0.38920313119888306,0.6005510687828064,0.32143595814704895,image_03311.jpg
0.510629415512085,0.6447758078575134,0.6256110668182373,0.3790733218193054,0.46875619888305664,0.5095421075820923,0.7604544162750244,0.4936659336090088,image_06474.jpg
0.5416707396507263,0.7029103636741638,0.47089263796806335,0.40108156204223633,0.4161151349544525,0.4578319191932678,0.6290811896324158,0.5102545022964478,image_03885.jpg
0.5278850197792053,0.6985132694244385,0.5670406222343445,0.6500032544136047,0.47688180208206177,0.4760591387748718,0.5932693481445312,0.17604033648967743,image_08117.jpg
0.5030065774917603,0.5605636239051819,0.6328213810920715,0.44224047660827637,0.36588212847709656,0.4467260241508484,0.6365821361541748,0.422868549823761,image_10352.jpg
0.5595512390136719,0.469381183385849,0.5477491617202759,0.43126538395881653,0.33015137910842896,0.38648465275764465,0.7890912294387817,0.5165823101997375,image_07294.jpg
0.5222600102424622,0.5787897109985352,0.5217685103416443,0.5736040472984314,0.4268742501735687,0.6269484162330627,0.6715561151504517,0.42938801646232605,image_03091.jpg
0.6197226047515869,0.5569734573364258,0.6719486713409424,0.61066734790802,0.37582162022590637,0.4953908920288086,0.6925297379493713,0.4356935918331146,image_02338.jpg
0.4574750065803528,0.5278117060661316,0.6096590161323547,0.4774337112903595,0.4159511625766754,0.44580477476119995,0.7085773348808289,0.40613430738449097,image_04025.jpg
0.5173822641372681,0.49893245100975037,0.4675440490245819,0.45818835496902466,0.559840202331543,0.44028663635253906,0.6611354351043701,0.5962347984313965,image_08484.jpg
0.4741801917552948,0.6305123567581177,0.5852099061012268,0.5228371024131775,0.3799516260623932,0.5582496523857117,0.6234086751937866,0.6681946516036987,image_10269.jpg
0.5202867388725281,0.4401114284992218,0.3888237774372101,0.3436781167984009,0.4310051500797272,0.4372645616531372,0.7396335601806641,0.3791847229003906,image_00089.jpg
0.5666513442993164,0.4767492413520813,0.6770361661911011,0.31496623158454895,0.4854957163333893,0.4572870135307312,0.45140397548675537,0.575769305229187,image_01840.jpg
0.642073929309845,0.5416387319564819,0.621208906173706,0.3840276002883911,0.4385157525539398,0.59853196144104,0.6707083582878113,0.4754956364631653,image_11879.jpg
0.6595891714096069,0.5190181732177734,0.5140548944473267,0.6564801931381226,0.2932499647140503,0.421972393989563,0.76423579454422,0.5084831118583679,image_07571.jpg
0.5109338164329529,0.641447126865387,0.30489012598991394,0.544373631477356,0.2590811252593994,0.40460658073425293,0.7743562459945679,0.39218205213546753,image_04042.jpg
0.42194297909736633,0.5041797161102295,0.37836509943008423,0.32612794637680054,0.4212408661842346,0.45627573132514954,0.6949601769447327,0.490119993686676,image_10918.jpg
0.5323524475097656,0.43978673219680786,0.4225897789001465,0.291471928358078,0.5149692893028259,0.3434463441371918,0.5641791820526123,0.4646903872489929,image_01967.jpg
0.3778460621833801,0.6182621121406555,0.45289838314056396,0.6312367916107178,0.2382255345582962,0.5560911297798157,0.6652237772941589,0.4391641616821289,image_08761.jpg
0.2999891936779022,0.6183772683143616,0.315900057554245,0.504338264465332,0.2979092001914978,0.38467520475387573,0.668057918548584,0.38058552145957947,image_00898.jpg
0.5380630493164062,0.6662805080413818,0.3779140114784241,0.4802517890930176,0.5892300009727478,0.3494876027107239,0.7957127690315247,0.3633044362068176,image_08072.jpg
0.5074672102928162,0.30581316351890564,0.6776129603385925,0.4279649257659912,0.22970245778560638,0.47942912578582764,0.5344656705856323,0.299773633480072,image_07767.jpg
0.5294509530067444,0.5277593731880188,0.5929959416389465,0.5110598206520081,0.40199846029281616,0.5408895015716553,0.3778044581413269,0.4321308135986328,image_04686.jpg
0.45915377140045166,0.5551978945732117,0.48910367488861084,0.52269446849823,0.5191394090652466,0.3382011651992798,0.687932014465332,0.29975876212120056,image_11578.jpg
0.5711792707443237,0.5342093110084534,0.49831318855285645,0.43527644872665405,0.5504623055458069,0.5831817984580994,0.7427192330360413,0.5122047662734985,image_08868.jpg
0.49607402086257935,0.4255460798740387,0.7267069220542908,0.3250753879547119,0.47498464584350586,0.5960190296173096,0.5718182921409607,0.35236117243766785,image_04557.jpg
0.2515330910682678,0.4420720338821411,0.3724249601364136,0.5042014122009277,0.17124980688095093,0.3843551278114319,0.5802101492881775,0.3364120423793793,image_05065.jpg
0.4738992154598236,0.6101248264312744,0.6174842119216919,0.507216215133667,0.4598771929740906,0.5392923951148987,0.5934866070747375,0.45231831073760986,image_01034.jpg
0.45668917894363403,0.5606894493103027,0.4717157483100891,0.40708526968955994,0.3897116780281067,0.37150609493255615,0.6981320977210999,0.2476024627685547,image_00323.jpg
0.7323288917541504,0.4636455774307251,0.7149986624717712,0.6140235066413879,0.3069411516189575,0.44150054454803467,0.45588240027427673,0.26300376653671265,image_00507.jpg
0.6075936555862427,0.6330062747001648,0.7000762820243835,0.38012123107910156,0.4792049527168274,0.5637189149856567,0.5606762766838074,0.4294300973415375,image_03627.jpg
0.5713819265365601,0.3028990924358368,0.4261195659637451,0.4986385107040405,0.49985140562057495,0.4645509719848633,0.6379339098930359,0.43663403391838074,image_07203.jpg
0.5630097389221191,0.48592638969421387,0.5489795207977295,0.2645489573478699,0.7985202074050903,0.6458002328872681,0.5645281672477722,0.4828324317932129,image_07798.jpg
0.6555248498916626,0.4655800461769104,0.5890528559684753,0.5017913579940796,0.24210432171821594,0.47070544958114624,0.7532673478126526,0.3759095072746277,image_09802.jpg
0.49955087900161743,0.5017364621162415,0.5559434294700623,0.5619232058525085,0.37575259804725647,0.44321882724761963,0.592727780342102,0.3942737281322479,image_08239.jpg
0.4818277955055237,0.6213266849517822,0.6434190273284912,0.45193997025489807,0.3818717300891876,0.4563145339488983,0.4915967285633087,0.13908839225769043,image_01983.jpg
0.4999288022518158,0.6546857953071594,0.5736710429191589,0.513982892036438,0.39048388600349426,0.5823436379432678,0.46984559297561646,0.35774457454681396,image_05896.jpg
0.6145210862159729,0.6147633194923401,0.5920290946960449,0.3056623041629791,0.4525931179523468,0.4329172968864441,0.6098584532737732,0.5062784552574158,image_10828.jpg
0.4064456820487976,0.5525691509246826,0.5751575231552124,0.3755752444267273,0.5990618467330933,0.4716857075691223,0.37746813893318176,0.42602312564849854,image_03049.jpg
0.636606752872467,0.6699050068855286,0.6023739576339722,0.5870466828346252,0.31858208775520325,0.5005975961685181,0.5874086618423462,0.29635992646217346,image_01981.jpg
0.434005469083786,0.49449658393859863,0.46626925468444824,0.5274448394775391,0.36137261986732483,0.622070848941803,0.6419641375541687,0.31181222200393677,image_10467.jpg
0.6604422926902771,0.6281060576438904,0.3894518315792084,0.48020732402801514,0.4919893741607666,0.41313543915748596,0.7348511815071106,0.6271334886550903,image_11013.jpg
0.4533432424068451,0.5522366762161255,0.41318458318710327,0.5221182703971863,0.4006788432598114,0.43721717596054077,0.7446115612983704,0.4106863737106323,image_05900.jpg
0.5668193101882935,0.508742094039917,0.6238241195678711,0.5183725357055664,0.2971099019050598,0.4287814199924469,0.7332150936126709,0.36239755153656006,image_06331.jpg
0.5428667664527893,0.32344359159469604,0.6348689794540405,0.4974202811717987,0.2983708381652832,0.3043573200702667,0.5253507494926453,0.4679318070411682,image_05954.jpg
0.5228466987609863,0.5152580738067627,0.7267734408378601,0.5631033778190613,0.22081910073757172,0.3625076711177826,0.6865476369857788,0.38016951084136963,image_06301.jpg
0.9786231517791748,0.5899790525436401,0.6795669198036194,0.5217364430427551,0.4390702545642853,0.4277868866920471,0.576532244682312,0.47219619154930115,image_00647.jpg
0.6570369601249695,0.6529637575149536,0.5208675265312195,0.44430655241012573,0.6505547165870667,0.4600151777267456,0.40104934573173523,0.4415554404258728,image_03878.jpg
0.7058883905410767,0.5394284725189209,0.3054780066013336,0.4488808512687683,0.5581067800521851,0.44843029975891113,0.7437928915023804,0.6794952750205994,image_03970.jpg
0.543938934803009,0.573509931564331,0.4905606508255005,0.3729860484600067,0.3385542929172516,0.4510994255542755,0.6948588490486145,0.40967321395874023,image_03569.jpg
0.5766786336898804,0.620072603225708,0.6697441339492798,0.5878556966781616,0.3771170377731323,0.47098615765571594,0.5641672611236572,0.4778250455856323,image_08187.jpg
0.4784914255142212,0.6663431525230408,0.3958367705345154,0.4713314473628998,0.2502705752849579,0.4774427115917206,0.7784892916679382,0.43758273124694824,image_06285.jpg
0.624390721321106,0.6008651256561279,0.49886322021484375,0.47401291131973267,0.351303368806839,0.4508211612701416,0.6497282385826111,0.44560420513153076,image_10153.jpg
0.545016884803772,0.46314287185668945,0.5294990539550781,0.4136459529399872,0.4192982614040375,0.5807344913482666,0.6878208518028259,0.4738617539405823,image_10967.jpg
0.40610644221305847,0.5780402421951294,0.52294921875,0.5542747378349304,0.36294952034950256,0.5040681958198547,0.6986587047576904,0.3332129120826721,image_06243.jpg
0.5099600553512573,0.48885104060173035,0.4478808641433716,0.4530596137046814,0.4915396571159363,0.41290873289108276,0.5005376935005188,0.3953179121017456,image_06033.jpg
0.8184981346130371,0.5298500061035156,0.5199172496795654,0.47796064615249634,0.5238702893257141,0.8581831455230713,0.5149033069610596,0.1905064433813095,image_08674.jpg
0.5172699093818665,0.42822110652923584,0.6987395286560059,0.4013596773147583,0.7669183015823364,0.5876297950744629,0.4955384135246277,0.44703561067581177,image_05476.jpg
0.5465521216392517,0.520069420337677,0.580725371837616,0.6141441464424133,0.2587317228317261,0.4401356875896454,0.6051933765411377,0.3995741009712219,image_08037.jpg
0.6191336512565613,0.4331459403038025,0.6177436709403992,0.3395417630672455,0.3181016147136688,0.6115527749061584,0.5622298717498779,0.37640148401260376,image_11838.jpg
0.45771917700767517,0.49616777896881104,0.5437738299369812,0.43896061182022095,0.4133897125720978,0.43816283345222473,0.7110389471054077,0.3905407190322876,image_10124.jpg
0.5912988185882568,0.586485743522644,0.6150717735290527,0.4148487448692322,0.15764865279197693,0.5337916612625122,0.7481931447982788,0.353462815284729,image_00831.jpg
0.5329357385635376,0.5923160910606384,0.6358425617218018,0.5151358842849731,0.5318697690963745,0.5692021250724792,0.6919000148773193,0.48330527544021606,image_06566.jpg
0.4543914496898651,0.49316710233688354,0.5379212498664856,0.46831953525543213,0.5167474746704102,0.4138961732387543,0.5902470946311951,0.49584078788757324,image_07742.jpg
0.23792940378189087,0.7137988805770874,0.4297972321510315,0.4465647041797638,0.3799419701099396,0.28164324164390564,0.643183171749115,0.5787451267242432,image_06683.jpg
0.5910472273826599,0.5680617094039917,0.6538543105125427,0.3944983184337616,0.38216108083724976,0.47614410519599915,0.7309980988502502,0.0643998384475708,image_04665.jpg
0.5469689965248108,0.45053136348724365,0.5224451422691345,0.511044979095459,0.47117650508880615,0.5268338322639465,0.5213110446929932,0.3534182906150818,image_02923.jpg
0.5309572815895081,0.5590046644210815,0.7181236743927002,0.391282320022583,0.8408263921737671,0.4685630202293396,0.6714444756507874,0.3801712393760681,image_04977.jpg
0.692840576171875,0.5175623893737793,0.6298215985298157,0.31744182109832764,0.4903450608253479,0.44766950607299805,0.8166089653968811,0.507598876953125,image_10930.jpg
0.44988948106765747,0.4707929193973541,0.5671457052230835,0.3200753331184387,0.37689393758773804,0.4790143370628357,0.6702216267585754,0.16923625767230988,image_05400.jpg
0.6293089389801025,0.8144516944885254,0.7365164160728455,0.413449764251709,0.5760324001312256,0.4245799779891968,0.37692931294441223,0.49662667512893677,image_09388.jpg
0.34424880146980286,0.7085705399513245,0.35729455947875977,0.5313438773155212,0.4414949119091034,0.4655640423297882,0.672411322593689,0.36797577142715454,image_06729.jpg
0.5755825638771057,0.6206108927726746,0.7203165292739868,0.5603325963020325,0.5061113834381104,0.4775673747062683,0.5201752185821533,0.4818388819694519,image_05311.jpg
0.4917412996292114,0.552467942237854,0.5689459443092346,0.7821852564811707,0.3957147002220154,0.5610147714614868,0.7783128619194031,0.3991956114768982,image_08295.jpg
0.40287649631500244,0.5531097650527954,0.5644115805625916,0.5822425484657288,0.5085040926933289,0.45398059487342834,0.5991122722625732,0.3884147107601166,image_09088.jpg
0.501953661441803,0.4397258460521698,0.6372509002685547,0.7303390502929688,0.38931408524513245,0.5691240429878235,0.638404905796051,0.3755647838115692,image_09061.jpg
0.47759896516799927,0.626320481300354,0.3816819190979004,0.3964541554450989,0.592788815498352,0.5002710819244385,0.6548038721084595,0.5068351030349731,image_10691.jpg
0.6284435987472534,0.7066851854324341,0.5050339102745056,0.5857519507408142,0.3866734206676483,0.37885209918022156,0.4671901762485504,0.23993191123008728,image_04387.jpg
0.49683573842048645,0.6271149516105652,0.6989264488220215,0.7046940326690674,0.2701830565929413,0.3574942946434021,0.44825220108032227,0.3718620836734772,image_03377.jpg
0.47443604469299316,0.6347909569740295,0.48860085010528564,0.46197161078453064,0.4312094748020172,0.4153011441230774,0.6265084743499756,0.4061623215675354,image_03084.jpg
0.5804576873779297,0.5251858234405518,0.6423357725143433,0.4286026358604431,0.5788792967796326,0.44094395637512207,0.5676239728927612,0.5197302103042603,image_08566.jpg
0.3943617641925812,0.49858397245407104,0.45049789547920227,0.3945314586162567,0.1073620617389679,0.39382022619247437,0.626285970211029,0.4412381052970886,image_03423.jpg
0.4529982805252075,0.5643003582954407,0.6601499319076538,0.4817773103713989,0.40122857689857483,0.509955644607544,0.6851623058319092,0.38158828020095825,image_08403.jpg
0.5739149451255798,0.6705251932144165,0.6055915951728821,0.5084079504013062,0.7490848302841187,0.2733248472213745,0.5230746865272522,0.5109419226646423,image_05881.jpg
0.42021554708480835,0.38528549671173096,0.6251967549324036,0.5071436166763306,0.5060960054397583,0.5030727982521057,0.4562886953353882,0.3730420172214508,image_10216.jpg
0.5104479193687439,0.4871082901954651,0.5506301522254944,0.3850143551826477,0.4689137041568756,0.593068540096283,0.45063263177871704,0.4095652103424072,image_10740.jpg
0.6047106981277466,0.5497961044311523,0.49604326486587524,0.5766564607620239,0.310890793800354,0.46861815452575684,0.5567383170127869,0.34924814105033875,image_00594.jpg
0.4574773609638214,0.368341863155365,0.4169226288795471,0.6774594187736511,0.3898736238479614,0.40838760137557983,0.7175076007843018,0.5719318985939026,image_04607.jpg
0.465224951505661,0.3521071672439575,0.4698387384414673,0.5007718801498413,0.5596685409545898,0.6316860914230347,0.6637094616889954,0.6091080904006958,image_08024.jpg
0.6124182939529419,0.6263626217842102,0.47996971011161804,0.42674827575683594,0.510290801525116,0.35108625888824463,0.5861784815788269,0.42024800181388855,image_05930.jpg
